iso_country_code,country,world_region,survey_source ,survey_year,subnational_region,mpi_country,mpi_region,hr_poor,deprivation_intensity,poverty_vulnerability,hr_severe_poverty,population_country_survey_year,population_country_2020,population _country_2021,Population 2021,population _region_2021,population_mpi_poor,n_indicators,missing_indicators
TUN,Tunisia,Arab States,MICS,2018,Nord Ouest,0.003,0.004,1.2,36.55,6.03,0.05,"11,933","12,162","12,263",11.05,"1,355",16,10,
TUN,Tunisia,Arab States,MICS,2018,Sud Est,0.003,0.001,0.33,33.33,1.54,0,"11,933","12,162","12,263",8.99,"1,103",4,10,
TUN,Tunisia,Arab States,MICS,2018,Sud Ouest,0.003,0.004,1.07,34.23,1.48,0,"11,933","12,162","12,263",5.7,699,7,10,
TKM,Turkmenistan,Europe and Central Asia,MICS,2019,Ahal,0.001,0.003,0.9,33.33,0.17,0,"6,158","6,250","6,342",13.11,831,7,9,Cooking fuel
TKM,Turkmenistan,Europe and Central Asia,MICS,2019,Ashgabat,0.001,0.001,0.31,33.33,0,0,"6,158","6,250","6,342",12.09,767,2,9,Cooking fuel
TKM,Turkmenistan,Europe and Central Asia,MICS,2019,Balkan,0.001,0.001,0.18,33.33,0.18,0,"6,158","6,250","6,342",6.35,403,1,9,Cooking fuel
TKM,Turkmenistan,Europe and Central Asia,MICS,2019,Dashoguz,0.001,0,0,,0.69,0,"6,158","6,250","6,342",19.03,"1,207",0,9,Cooking fuel
TKM,Turkmenistan,Europe and Central Asia,MICS,2019,Lebap,0.001,0.001,0.27,36.07,0.65,0,"6,158","6,250","6,342",23.79,"1,508",4,9,Cooking fuel
TKM,Turkmenistan,Europe and Central Asia,MICS,2019,Mary,0.001,0,0.07,33.33,0.08,0,"6,158","6,250","6,342",25.64,"1,626",1,9,Cooking fuel
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Acholi,0.281,0.359,71.91,49.89,19.18,34.67,"38,748","44,405","45,854",5.31,"2,434","1,750",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Ankole,0.281,0.281,58.2,48.28,27.42,23,"38,748","44,405","45,854",8.11,"3,720","2,165",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Bugisu,0.281,0.297,62.86,47.27,27.22,25.35,"38,748","44,405","45,854",5.14,"2,356","1,481",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Bukedi,0.281,0.303,64.19,47.19,24.49,27.86,"38,748","44,405","45,854",6.66,"3,054","1,960",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Bunyoro,0.281,0.348,67.37,51.64,18.63,35.22,"38,748","44,405","45,854",5.55,"2,543","1,713",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Busoga,0.281,0.254,54.22,46.82,27.33,21.51,"38,748","44,405","45,854",10.17,"4,663","2,528",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Kampala,0.281,0.031,7.29,42.2,24.55,0.98,"38,748","44,405","45,854",3.72,"1,707",124,10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Karamoja,0.281,0.629,96.26,65.33,3.53,85.06,"38,748","44,405","45,854",2.32,"1,062","1,022",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Kigezi,0.281,0.267,57.36,46.53,27.97,19.46,"38,748","44,405","45,854",3.8,"1,741",999,10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Lango,0.281,0.351,70.77,49.64,22.3,33.21,"38,748","44,405","45,854",6.11,"2,802","1,983",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,North Buganda,0.281,0.211,45.66,46.22,25.53,17.23,"38,748","44,405","45,854",10.96,"5,025","2,295",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,South Buganda,0.281,0.153,32.95,46.43,25.31,10.6,"38,748","44,405","45,854",11.75,"5,387","1,775",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Teso,0.281,0.32,65.07,49.11,21.85,29.2,"38,748","44,405","45,854",5.98,"2,744","1,786",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,Tooro,0.281,0.306,63.21,48.41,25.28,27.27,"38,748","44,405","45,854",7.85,"3,599","2,275",10,
UGA,Uganda,Sub-Saharan Africa,DHS,2016,West Nile,0.281,0.412,78.16,52.67,15.83,43.76,"38,748","44,405","45,854",6.58,"3,017","2,358",10,
UKR,Ukraine,Europe and Central Asia,MICS,2012,Center,0.001,0.001,0.24,35.25,0.58,0,"45,406","43,910","43,531",11.38,"4,953",12,9,Nutrition
UKR,Ukraine,Europe and Central Asia,MICS,2012,East,0.001,0.001,0.24,33.33,0.24,0,"45,406","43,910","43,531",31.27,"13,612",33,9,Nutrition
UKR,Ukraine,Europe and Central Asia,MICS,2012,North,0.001,0.001,0.19,34.1,0.78,0,"45,406","43,910","43,531",17.47,"7,607",14,9,Nutrition
UKR,Ukraine,Europe and Central Asia,MICS,2012,South,0.001,0.001,0.18,33.33,0.2,0,"45,406","43,910","43,531",15.3,"6,659",12,9,Nutrition
UKR,Ukraine,Europe and Central Asia,MICS,2012,West,0.001,0.001,0.33,35.62,0.45,0,"45,406","43,910","43,531",24.58,"10,701",35,9,Nutrition
UZB,Uzbekistan,Europe and Central Asia,MICS,2021-2022,Central,0.006,0.006,1.63,35.68,0.1,0,"34,628","33,527","34,081",15.78,"5,377",87,9,Nutrition
UZB,Uzbekistan,Europe and Central Asia,MICS,2021-2022,Central-Eastern,0.006,0.008,2.27,33.78,0.08,0,"34,628","33,527","34,081",20.14,"6,863",155,9,Nutrition
UZB,Uzbekistan,Europe and Central Asia,MICS,2021-2022,Eastern,0.006,0.004,1.08,37.81,0.62,0.11,"34,628","33,527","34,081",29.06,"9,905",107,9,Nutrition
UZB,Uzbekistan,Europe and Central Asia,MICS,2021-2022,Southern,0.006,0.01,2.73,34.85,0,0.08,"34,628","33,527","34,081",17.09,"5,824",159,9,Nutrition
UZB,Uzbekistan,Europe and Central Asia,MICS,2021-2022,Tashkent City,0.006,0.001,0.26,33.33,0,0,"34,628","33,527","34,081",7.16,"2,442",6,9,Nutrition
UZB,Uzbekistan,Europe and Central Asia,MICS,2021-2022,Western,0.006,0.007,2.02,35.47,0.25,0,"34,628","33,527","34,081",10.77,"3,670",74,9,Nutrition
VNM,Viet Nam,East Asia and the Pacific,MICS,2020-2021,Central Highlands,0.008,0.026,6.19,41.98,5.5,1.16,"97,468","96,649","97,468",6.06,"5,907",365,9,Nutrition
VNM,Viet Nam,East Asia and the Pacific,MICS,2020-2021,Mekong River Delta,0.008,0.008,1.93,40.4,8.35,0.37,"97,468","96,649","97,468",17.54,"17,095",329,9,Nutrition
VNM,Viet Nam,East Asia and the Pacific,MICS,2020-2021,North Central & Central Coast,0.008,0.003,0.87,38.17,2.37,0.09,"97,468","96,649","97,468",20.56,"20,038",174,9,Nutrition
VNM,Viet Nam,East Asia and the Pacific,MICS,2020-2021,Northern Uplands,0.008,0.026,6.33,41.46,5.42,1.54,"97,468","96,649","97,468",12.72,"12,397",785,9,Nutrition
VNM,Viet Nam,East Asia and the Pacific,MICS,2020-2021,Red River Delta,0.008,0.001,0.28,33.88,0.99,0,"97,468","96,649","97,468",24.98,"24,347",68,9,Nutrition
VNM,Viet Nam,East Asia and the Pacific,MICS,2020-2021,Southeast,0.008,0.003,0.84,34.96,1.38,0,"97,468","96,649","97,468",18.14,"17,683",149,9,Nutrition
YEM,Yemen,Arab States,DHS,2013,Abyan,0.245,0.145,31.15,46.42,32.57,12.3,"26,984","32,284","32,982",2.08,686,214,10,
YEM,Yemen,Arab States,DHS,2013,Aden,0.245,0.067,15.4,43.79,24.51,4.2,"26,984","32,284","32,982",3.15,"1,038",160,10,
YEM,Yemen,Arab States,DHS,2013,Al-Baidha,0.245,0.213,42.98,49.63,26.7,19.31,"26,984","32,284","32,982",3.95,"1,301",559,10,
YEM,Yemen,Arab States,DHS,2013,Aldhalae,0.245,0.219,47.63,45.89,28.17,17.71,"26,984","32,284","32,982",2.62,866,412,10,
YEM,Yemen,Arab States,DHS,2013,Al-Hodiedah,0.245,0.325,59.89,54.19,21.32,36.42,"26,984","32,284","32,982",12.21,"4,028","2,413",10,
YEM,Yemen,Arab States,DHS,2013,Al-Jawf,0.245,0.294,64.66,45.4,21.8,24.83,"26,984","32,284","32,982",0.81,267,173,10,
YEM,Yemen,Arab States,DHS,2013,Al-Mhrah,0.245,0.111,22.68,49.11,32.7,10.86,"26,984","32,284","32,982",0.37,123,28,10,
YEM,Yemen,Arab States,DHS,2013,Al-Mhweit,0.245,0.35,68.64,51.06,15.84,35.46,"26,984","32,284","32,982",2.7,891,612,10,
YEM,Yemen,Arab States,DHS,2013,Amran,0.245,0.352,67.1,52.52,19.07,37.4,"26,984","32,284","32,982",3.95,"1,304",875,10,
YEM,Yemen,Arab States,DHS,2013,Dhamar,0.245,0.33,63.77,51.79,18.89,34.98,"26,984","32,284","32,982",7.1,"2,342","1,494",10,
YEM,Yemen,Arab States,DHS,2013,Hadramout,0.245,0.125,27.13,46.15,34.79,8.85,"26,984","32,284","32,982",5.23,"1,724",468,10,
YEM,Yemen,Arab States,DHS,2013,Hajjah,0.245,0.458,79.92,57.35,11.41,53.73,"26,984","32,284","32,982",6.12,"2,019","1,614",10,
YEM,Yemen,Arab States,DHS,2013,Ibb,0.245,0.227,46.86,48.54,24.84,21.1,"26,984","32,284","32,982",11.22,"3,700","1,734",10,
YEM,Yemen,Arab States,DHS,2013,Lahj,0.245,0.209,44.83,46.66,25.53,19.39,"26,984","32,284","32,982",2.65,873,391,10,
YEM,Yemen,Arab States,DHS,2013,Mareb,0.245,0.221,48.44,45.6,27.1,17.14,"26,984","32,284","32,982",0.72,239,116,10,
YEM,Yemen,Arab States,DHS,2013,Reimah,0.245,0.393,77.59,50.6,14.72,40.07,"26,984","32,284","32,982",2.37,781,606,10,
YEM,Yemen,Arab States,DHS,2013,Sadah,0.245,0.303,60.23,50.33,23.08,29.84,"26,984","32,284","32,982",3.17,"1,045",629,10,
YEM,Yemen,Arab States,DHS,2013,Sanaa,0.245,0.276,57.18,48.3,23.32,26.79,"26,984","32,284","32,982",5.2,"1,714",980,10,
YEM,Yemen,Arab States,DHS,2013,Sanaa City,0.245,0.046,11.02,42.15,21.19,1.86,"26,984","32,284","32,982",9.06,"2,988",329,10,
YEM,Yemen,Arab States,DHS,2013,Shabwah,0.245,0.175,39.21,44.72,30.05,12.19,"26,984","32,284","32,982",2.09,688,270,10,
YEM,Yemen,Arab States,DHS,2013,Taiz,0.245,0.213,43.77,48.74,19.68,20.09,"26,984","32,284","32,982",13.23,"4,364","1,910",10,
ZMB,Zambia,Sub-Saharan Africa,DHS,2018,Central,0.232,0.249,51.24,48.52,25.99,22.21,"17,836","18,928","19,473",9.15,"1,782",913,10,
ZMB,Zambia,Sub-Saharan Africa,DHS,2018,Copperbelt,0.232,0.124,27.89,44.48,21.84,8.53,"17,836","18,928","19,473",14.22,"2,769",772,10,
ZMB,Zambia,Sub-Saharan Africa,DHS,2018,Eastern,0.232,0.322,64.72,49.7,21.66,30.71,"17,836","18,928","19,473",12.68,"2,469","1,598",10,
ZMB,Zambia,Sub-Saharan Africa,DHS,2018,Luapula,0.232,0.347,66.67,52.12,19.65,37.19,"17,836","18,928","19,473",8.31,"1,618","1,079",10,
ZMB,Zambia,Sub-Saharan Africa,DHS,2018,Lusaka,0.232,0.085,19.48,43.66,25.14,5.42,"17,836","18,928","19,473",16.96,"3,303",643,10,
ZMB,Zambia,Sub-Saharan Africa,DHS,2018,Muchinga,0.232,0.289,59.02,48.98,26.53,26.64,"17,836","18,928","19,473",5.84,"1,137",671,10,
ZMB,Zambia,Sub-Saharan Africa,DHS,2018,Northern,0.232,0.329,66.57,49.5,20.87,31.73,"17,836","18,928","19,473",8.52,"1,660","1,105",10,
ZMB,Zambia,Sub-Saharan Africa,DHS,2018,North-Western,0.232,0.253,54.13,46.77,25.73,21.13,"17,836","18,928","19,473",5.5,"1,071",580,10,
ZMB,Zambia,Sub-Saharan Africa,DHS,2018,Southern,0.232,0.213,46.24,46.1,29.2,16.28,"17,836","18,928","19,473",12.3,"2,396","1,108",10,
ZMB,Zambia,Sub-Saharan Africa,DHS,2018,Western,0.232,0.339,67.79,50.05,21.65,37.66,"17,836","18,928","19,473",6.51,"1,268",860,10,
ZWE,Zimbabwe,Sub-Saharan Africa,MICS,2019,Bulawayo,0.11,0.015,3.81,40.27,10.52,0.39,"15,355","15,670","15,994",4.93,788,30,10,
ZWE,Zimbabwe,Sub-Saharan Africa,MICS,2019,Harare,0.11,0.019,4.63,40.53,13.8,0.6,"15,355","15,670","15,994",14.37,"2,298",106,10,
ZWE,Zimbabwe,Sub-Saharan Africa,MICS,2019,Manicaland,0.11,0.139,31.85,43.51,29.54,9.59,"15,355","15,670","15,994",14.71,"2,353",749,10,
ZWE,Zimbabwe,Sub-Saharan Africa,MICS,2019,Mashonaland Central,0.11,0.153,35.3,43.37,32.33,10.58,"15,355","15,670","15,994",9.34,"1,494",527,10,
ZWE,Zimbabwe,Sub-Saharan Africa,MICS,2019,Mashonaland East,0.11,0.1,24.1,41.47,28.75,5.1,"15,355","15,670","15,994",10.71,"1,712",413,10,
ZWE,Zimbabwe,Sub-Saharan Africa,MICS,2019,Mashonaland West,0.11,0.12,28.62,42.08,29.84,7.08,"15,355","15,670","15,994",13.18,"2,108",603,10,
ZWE,Zimbabwe,Sub-Saharan Africa,MICS,2019,Masvingo,0.11,0.132,31.09,42.58,29.95,7.96,"15,355","15,670","15,994",11.53,"1,844",573,10,
ZWE,Zimbabwe,Sub-Saharan Africa,MICS,2019,Matabeleland North,0.11,0.191,44.1,43.38,32.58,13.64,"15,355","15,670","15,994",5.28,844,372,10,
ZWE,Zimbabwe,Sub-Saharan Africa,MICS,2019,Matabeleland South,0.11,0.114,27.69,41.03,30.53,5.01,"15,355","15,670","15,994",5.35,855,237,10,
ZWE,Zimbabwe,Sub-Saharan Africa,MICS,2019,Midlands,0.11,0.13,30.35,42.86,24.96,8.31,"15,355","15,670","15,994",10.61,"1,697",515,10,
